Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude,Author
"@fscavo @BrianSSommer @jonerp For that, @fscavo I’d just say “the leader.” I use “leading” for practices or customer organizations. For example, https://t.co/iksX8hLrya",2022-06-29 12:42:17,en,,0.0,0.0,@fscavo,Lexy Martin,"Wife, passionate abt #PeopleAnalytics & #DEI. Long time researcher. Chair of People Intelligence Alliance council. https://t.co/K1jhVZ5mB0",5855.0,9663.0,1008.0,5158.0,312.0,False,,,@lexymartin
Are People Analytics Dehumanizing Your Employees? https://t.co/oYzNxamIvn,2022-06-29 12:03:30,en,,0.0,0.0,,Ellevate Network,"We give women+ safe spaces to be honest about work and get validation, perspective, and actionable advice.",170137.0,38679.0,22174.0,66592.0,2544.0,False,,,@EllevateNtwk
"📌  [WEBINAR] Diálogos sobre #PeopleAnalytics
Hoy a las 16:00h Compartiremos en @EcosistemaMas sobre las claves de esta metodología en auge. 
#hr #hranalytics #rrhh 

🗣️💬 ¿Te unes a la conversación?  https://t.co/lA2fCMdXRu https://t.co/omeYvzjt7h",2022-06-29 11:01:02,es,,0.0,0.0,,Blipol,Software de #bigdata y #datamining aplicado al campo de los #RRHH para mejorar la gestión del talento,473.0,165.0,839.0,195.0,5.0,False,,,@Blipolhr
"As Head of Strategic Workforce planning at Department for Transport, you will assume an integral role as you craft and deliver an effective People Analytics service. 

Location: Swansea
Salary: £48,744

#JobOfTheDay #FullTimeJobs #FlexibleWorking
https://t.co/xjyIPxpMZh",2022-06-29 10:25:00,en,,1.0,0.0,,workingmums.co.uk,"Helping parents find #PartTimeJobs, #Homeworking Jobs, Flexible jobs & business opps & read news, views, advice & support on #FlexibleWorking",18745.0,1539.0,987.0,14273.0,379.0,False,,,@WorkingMums
"RT @UNLEASHgroup: Data, data, data – but no analytics?

Find the beauty in people analytics and make a case for it within your organization…",2022-06-29 10:06:50,en,,0.0,3.0,,SplashBI,"Delivering The Power Of Data-Driven Decisions
#BusinessIntelligence #PeopleAnalytics #OracleReporting #SalesAnalytics #ArchivedData #DataStorytelling",2366.0,1314.0,820.0,4256.0,35.0,False,,,@SplashBI
RT @TilburgU: Happy employees are productive employees. Right? In her dissertation Tina Peeters explores how people analytics and data scie…,2022-06-29 08:08:24,en,,0.0,1.0,,Murat KIRTAY,"Cross-validates Humanoid Robots, Interactivity, Cognitive Systems, and Multimodal Data.",2219.0,1372.0,588.0,302.0,13.0,False,,,@muratkrty
RT @SplashBI: Our latest #article uncovers how organizations can respond and react to the following marketplace phenomena - ☑️ The Great Re…,2022-06-29 08:04:53,en,,0.0,3.0,,Riddhi Mehta,"A marketeer, out of the box thinker, mother, initiator and who loves data analytics!!!",1164.0,658.0,460.0,154.0,29.0,False,,,@riddhi7732
"RT @_JohnBertrand: People #analytics can help organizations be more effective and productive, but #data shouldn’t be the only way to make b…",2022-06-29 07:45:15,en,,0.0,1.0,,Roberta Ruffolo,"Tech Ops - ADHA. PhD. Passionate about technology, cyber security, ethics, and Obsidian. Eternally curious.",603.0,993.0,235.0,123.0,0.0,False,,,@roberta_ruffolo
Happy employees are productive employees. Right? In her dissertation Tina Peeters explores how people analytics and data science can be used to gain insights into wellbeing and productiveness. Read more about her PhD research👇 https://t.co/lTDUWPzMIN #peopleanalytics https://t.co/MkxZykoVX1,2022-06-29 07:11:43,en,,1.0,1.0,,Tilburg University,"Follow @TilburgU and we will keep you up to date on our latest news! Our webcare team is more than happy to answer your questions on work days, 9 AM - 5 PM.",4696.0,4729.0,120.0,14501.0,302.0,True,,,@TilburgU
"RT @EcosistemaMas: Oímos mucho hablar de los datos, su importancia y el papel que pueden jugar en la gestión de #RRHH, pero ¿sabemos realme…",2022-06-29 07:01:14,es,,0.0,4.0,,Alesander Castillo,⚖️ Jurista | 🥇 Contribuir con mi trabajo al éxito de personas y empresas | 🎯 Gestión Laboral • RRHH | #Empleo #Oportunidad,40.0,7.0,89.0,16.0,0.0,False,,,@alesander_cast
"People analytics stelt een organisatie in staat de zakelijke impact van HR-processen, -praktijken en -instrumenten te doorgronden en verbeteren, met behulp van adequaat datagebruik en toegepast (wetenschappelijk) onderzoek. https://t.co/L3RwZPLwyq https://t.co/k4bKH3g5Bc",2022-06-29 07:00:44,nl,,0.0,0.0,,Executive Finance,"Hét platform voor de financial executive in de boardroom. Exclusief, voor het financiële 'neusje van de zalm' in Nederland | CFO | Financieel directeur",9081.0,179.0,633.0,508.0,22.0,False,,,@ExecutiveFinan
RT @SplashBI: Our latest #article uncovers how organizations can respond and react to the following marketplace phenomena - ☑️ The Great Re…,2022-06-29 06:19:56,en,,0.0,3.0,,Graham Spicer,"Country Head EMEA, SplashBI UK. Love my family, golf (Poulteresque), baking, football (BHAFC & LFC), theatre. Sales & Marketing professional",9050.0,7956.0,4990.0,4086.0,172.0,False,,,@GrahamESpicer
"Diálogos sobre #PeopleAnalytics - #webinar 
📅  Hoy miércoles, 29/06 De 16:00h a 17:30h 
📌 Compartiremos en @EcosistemaMas sobre esta metodología cada vez más indispensable en la empresa

🗣️ ¡Aquí puedes registrarte para asistir!  https://t.co/EspPPBdU6V ¡Últimas plazas!",2022-06-29 06:02:56,es,,0.0,0.0,,Ximo Salas 💙,"Partner estratégico en #TransformacionDigital - CEO en @CreaCommunity ➡️  Uniendo #Talento #Tecnología & #Marketing 
✍🏽  Autor de la novela @Dulce_Crisis",49286.0,11123.0,12028.0,24313.0,1377.0,False,,,@xsalas
"RT @EcosistemaMas: Oímos mucho hablar de los datos, su importancia y el papel que pueden jugar en la gestión de #RRHH, pero ¿sabemos realme…",2022-06-29 05:58:21,es,,0.0,4.0,,Ximo Salas 💙,"Partner estratégico en #TransformacionDigital - CEO en @CreaCommunity ➡️  Uniendo #Talento #Tecnología & #Marketing 
✍🏽  Autor de la novela @Dulce_Crisis",49286.0,11123.0,12028.0,24313.0,1377.0,False,,,@xsalas
"Quieres dedicarte a data science y buscas un nicho?

Dedícate a people analytics. Estudia eso, en 4 años me lo vas a agradecer.",2022-06-29 02:39:05,es,,3.0,0.0,,Lucho Gavidia Pantoja,TA at @Pucp |Subgerente Adjunto Ingenería Financiera @bcpcomunica. | Economista y candidato a magister en estadistica en @Pucp. Alianza Lima!,2343.0,506.0,498.0,230.0,2.0,False,,,@jarjariya95
4 Things Harvard Business Review Got Wrong About People Analytics https://t.co/JB0WyC1ezH #Personability #OKR #Syncademy #Synchievement #HRTech #PulseSurvey #Feedback #Recognition,2022-06-29 02:11:09,en,,0.0,0.0,,Pat Perez,"Developing a People Analytics marketplace to optimize team success 
HR Tech, Employee Engagement, OKR, Learning, Recognition, Reputation, Pulse, Future of Work",6302.0,9904.0,8919.0,8815.0,42.0,False,,,@PatZPerez
"RT @laboratik: 【6/29(水)12:00-12:45pm 緊急開催】働き方やPeople Analyticsの世界的エキスパートBen Waber博士(MIT Media Lab) 来日勉強会
https://t.co/JtGwXOz3T4
HRの最新動向や変化…",2022-06-29 01:34:59,ja,,0.0,1.0,,野口麗奈@実と学のハイブリッドキャリア実践者x学びラボ・コンダクター,フォロー大歓迎です！現Laboratik株式会社取締役COO。博士後期課程にて国際経営の観点から組織アイデンティティについて研究を行う現役研究者。という、ハイブリッドキャリア挑戦中です。,153.0,758.0,233.0,154.0,0.0,False,,,@reina_nogu
"RT @laboratik: 【明日12:00-12:45pm】 【緊急開催】
働き方やPeople Analyticsの世界的エキスパートBen Waber博士(MIT Media Lab) 来日勉強会
https://t.co/JtGwXOz3T4
皆さまからのご参加、お待…",2022-06-29 01:34:25,ja,,0.0,2.0,,野口麗奈@実と学のハイブリッドキャリア実践者x学びラボ・コンダクター,フォロー大歓迎です！現Laboratik株式会社取締役COO。博士後期課程にて国際経営の観点から組織アイデンティティについて研究を行う現役研究者。という、ハイブリッドキャリア挑戦中です。,153.0,758.0,233.0,154.0,0.0,False,,,@reina_nogu
RT @ventanaresearch: Gain business value from people analytics with @MarkSmithVR and @QValenciaVR in this @Qlik sponsored eBook: https://t.…,2022-06-29 00:21:11,en,,0.0,1.0,,Quincy Valencia,HCM Tech Expert | UX Evangelist,24.0,16.0,38.0,44.0,1.0,False,,,@QValenciaVR
"RT @david_green_uk: 4 Ways to Enable HR Business Partners to Succeed with People Analytics https://t.co/ebMM2jlB5l via @visier 

#PeopleAna…",2022-06-28 22:17:25,en,,0.0,1.0,,Aleksandra,,9114.0,166.0,508.0,149.0,5.0,False,,,@AleksandraWrite
Are you interested in a career at Deloitte? Our Human Capital People Analytics team is hiring! Apply now! https://t.co/camT1O0Dby https://t.co/m3NsXauQHW,2022-06-28 20:11:01,en,,0.0,0.0,,David Hasenbalg,"Deloitte Consulting - I help businesses solve their most pressing people-related concerns and gain competitive advantage. #Change, #Leadership, #Teams, #Culture",5007.0,7310.0,63566.0,58827.0,688.0,False,,,@DavidHasenbalg
"Not yet registered for our webinar tomorrow? Sign up now to learn the pros and cons of benchmarking across industries and how Emtrain uses benchmarking to understand the employee experience. Register here today: https://t.co/NzYESopEhA
#benchmarking #data #employeeexperience https://t.co/rmj1GnyDe2",2022-06-28 18:01:31,en,,1.0,0.0,,Emtrain,"A ​CultureTech company that features a learning ​platform that provides education, expert guidance and analytics to build healthier, more inclusive workplaces.",4449.0,1059.0,2446.0,1490.0,72.0,False,,,@Emtrain
"📌  [WEBINAR] Diálogos sobre #PeopleAnalytics
Mañana 29/06 de 16:00h a 17:30h Compartiremos en @EcosistemaMas sobre las claves de esta metodología en auge. 
#hr #hranalytics #rrhh 

🗣️💬 ¿Te unes a la conversación?  https://t.co/lA2fCMdXRu https://t.co/SLqAsgPKWA",2022-06-28 17:49:02,es,,0.0,0.0,,Blipol,Software de #bigdata y #datamining aplicado al campo de los #RRHH para mejorar la gestión del talento,473.0,165.0,839.0,195.0,5.0,False,,,@Blipolhr
"The original article (https://t.co/EFBgA50Gyt) intentionally rubs some people the wrong way to get traction. I am more aligned with the response: more #peopleanalytics is better, and can help companies design a better #EmployeeExperience 

https://t.co/54StD8EPPJ https://t.co/SI7CP865Kf",2022-07-08 14:00:11,en,,0.0,0.0,,Hernan Chiosso,"Passionate people person and technologist. Aspiring ally. 
Lifelong learner. Foster parent. Visual artist. Musician. Polyglot. Nerd.",104.0,14.0,181.0,60.0,7.0,False,,,@hchiosso
Companies that value diversity and inclusion can leverage people analytics to reach their pay equity goal faster. Read our latest #CapitalH blog to learn more. https://t.co/rHYDjbBonn,2022-07-08 14:00:01,en,,2.0,1.0,,Deloitte Human Capital,"Your source of news and information on human capital, talent and organizational performance from Deloitte Consulting.",14789.0,1417.0,888.0,36711.0,648.0,True,,,@DeloitteHC
"People Analytics, la herramienta para predecir los desafíos en las áreas de Recursos Humanos (RRHH) https://t.co/h7kRsjdFMt",2022-07-08 13:20:03,es,,0.0,0.0,,Edomex Al Día,Tweets sobre las noticias más importantes del Estado de México.,161554.0,2.0,2580.0,6443.0,97.0,False,,,@edomexaldia
"Don’t miss CIPHR’s next webinar, with @3nStrategy: Using people analytics to improve the employee experience. Watch live on 12 July, or on demand 

https://t.co/8YUggr3m37 https://t.co/q5WpHGYWEX",2022-07-08 13:01:04,en,,0.0,0.0,,Ciphr HR software,"Ciphr’s online HCM platform, Ciphr Connect, provides integrated HR, payroll, recruitment & learning software that connects you to your people  📩 info@ciphr.com",22446.0,5056.0,1536.0,11282.0,432.0,False,,,@CiphrHRSoftware
"RT @careerlifeng: Hurray!
Our official sponsor for the fifth edition of the Employability Fitness Program (EFP) is @peopleHum

@peopleHum i…",2022-07-08 12:45:55,en,,0.0,2.0,,Yewande Jinadu,"Founder, CareerLife Nigeria @careerlifeng|| Author ||
Head, People and Culture||
Award Winning Career Blogger||
SDG8 Advocate||
Wife||
Mother",4500.0,2977.0,1200.0,4896.0,10.0,False,,,@yewandejinadu
"I really think there's no more interesting use case for data than people analytics, but it mostly sucks in practice",2022-06-30 19:46:11,en,,0.0,0.0,@KyleOrkmansen,Donziger Class Battleship 👍🧠,"Blow up your TV, throw away your paper, 
Go to the country, build you a home",38942.0,67446.0,884.0,457.0,0.0,False,,,@KyleOrkmansen
Handbook of Graphs and Networks in People Analytics by @dr_keithmcnulty selected for @bookwatchiprog. https://t.co/uw7FhYDLpe,2022-07-11 17:33:47,en,,1.0,0.0,,I Programmer,"Programming news, projects, articles and book reviews",14014.0,146.0,0.0,4663.0,172.0,False,,,@Iprogrammerinfo
"Rising resignations, hybrid work adoption, the diversity imperative — leaders are navigating a talent market in flux. Here’s how HR leaders can use people analytics to navigate the current landscape. https://t.co/UlWG0pdaPK

@McKinsey #HybridWork #Leadership #HRLeaders",2022-07-11 17:32:59,en,,4.0,2.0,,Globalization Partners,"Hire anyone, anywhere, quickly and easily. #GoGlobal #GlobalTeams
https://t.co/IUKKFFjc9q",5971.0,2454.0,2747.0,19591.0,82.0,False,,,@GlobalPeo
".@Microsoft's People Analytics team studied how to keep #employees energized and empowered to do meaningful #work across different locations, professions, and ways of working.  https://t.co/23k4V9M2rH https://t.co/OLWo6NqqaM",2022-07-11 16:41:50,en,,0.0,0.0,,Communications of the ACM,"Communications of the ACM, flagship of the Association for Computing Machinery, is a leading publication for the computer science and IT fields.",14580.0,41.0,1428.0,8253.0,269.0,False,,,@CACMmag
People analytics: waarde creëren met personeelsbeleid - Artikel Ber Damen op Executive Finance https://t.co/EAHn1aBItz https://t.co/w3zRPT73v1,2022-07-11 16:06:05,nl,,0.0,0.0,,CareerGuide,"Vacaturebanken voor actuarissen, auditors, bankiers, controllers, compliance, legal, HRM, Investment, Risk, Pensioenen, Schade, Hypotheken",1817.0,0.0,39.0,188.0,2.0,False,,,@Careerguide_NL
RT @ProfAndyC: What skills do you need to success in People Analytics? On 19th July I'll be discussing this question in a @LeedsUniBSchool…,2022-07-11 15:35:17,en,,0.0,3.0,,Jana Javornik,Academic w/ #longcovid @LeedsUniBSchool @UniUtrecht @Stockholm_Uni |@Sledilnik @Podnebnik @ERC_Capable @WESjnl | ex- @UmeaUniversity & Director-General of HE,15962.0,30029.0,3949.0,4520.0,74.0,False,,,@JanaSvenska
"Our webinar on the People Analytics Technology (PAT) landscape in 2022 is only two days away. If you haven't already, now is the time to sign up: https://t.co/om282gNkEX

Don't forget to bring your questions! https://t.co/803Pj9wWFu",2022-07-11 15:12:51,en,,0.0,0.0,,Stacia Sherman Garr,"Co-founder, RedThread Research, former Bersin by Deloitte.  MBA UC Berkeley. Mom. Outdoor lover & explorer. https://t.co/cPbN5YPETP",2110.0,901.0,815.0,2126.0,114.0,False,,,@StaciaGarr
"Does your HR team struggle to get #PeopleSolutions buy-in from your C-suite execs? @Toolboxhr got the inside scoop with our founder and CEO, Chris Moore.

https://t.co/ouGiYz119f",2022-07-11 15:02:18,en,,0.0,0.0,,ZeroedIn,ZeroedIn is a people analytics solution that curates insights and mobilizes them into a discoverable point of truth for your organization.,343.0,8.0,99.0,98.0,15.0,False,,,@getzeroedin
People analytics: waarde creëren met personeelsbeleid - Artikel Ber Damen op Executive Finance https://t.co/0ViJpc5CL4,2022-07-11 15:00:32,nl,,0.0,0.0,,HRinFinance.nl,"Vacatures en nieuws voor HRM in financiële sector of vak, voor recruiters, P&O adviseurs, talent development, HR, personeel vanaf vacaturebank HRinFinance.nl",5205.0,1.0,370.0,445.0,18.0,False,,,@hrinfinance
People analytics: waarde creëren met personeelsbeleid - Artikel Ber Damen op Executive Finance https://t.co/ayoRWSmJ2Q,2022-07-11 14:59:02,nl,,0.0,0.0,,Controlcarriere.nl,"Vacatures en nieuws voor Controllers, Business Controller, Project Controller, Assistent Controller, RC, Cost en Risk vanaf vacaturebank Controlcarriere.nl",9969.0,0.0,589.0,494.0,14.0,False,,,@controlcarriere
"RT @AnalyticsInnova: In the hands of the right people (analytics/developers/executives), artificial intelligence can in fact be more respon…",2022-07-11 13:33:26,en,,0.0,1.0,,Data Governance Framework,"Official news and insights. Top 10 influencer #gdpr, #privacy, #ai, #dataprotection, #ml, #cybersecurity, #ibm,  #dataprivacy, #ccpa, #infosec, #security, #data",303184.0,78569.0,1.0,7409.0,176.0,False,,,@gdprAI
"In the hands of the right people (analytics/developers/executives), artificial intelligence can in fact be more responsible.  It is all about who is creating! 

#artificialintelligence #analytics #aiethics #responsibleai https://t.co/HQlobPjNJy",2022-07-11 13:33:17,en,,0.0,1.0,,AnalyticsInnovations - Inspire,"Analytics, BIG data, ML/AI Predictive Models FIRST  - CRMportals Inc.- netAIsys, and Institute of Analytics USA - Billion people predictive inspirations",7606.0,26.0,414.0,804.0,40.0,False,,,@AnalyticsInnova
"Visier Launches Workplace Dynamics to Help Organizations Create Resilient, High Performing Teams in the Face of ... . PRNewswire/ -- Visier, the globally recognized leader in people analytics and workforce solutions for people-powered business, today announced Workpl",2022-07-11 13:32:03,en,,0.0,0.0,,Ann,"Failure is an option. If things don’t fail, then you don’t have enough innovation",8877.0,7.0,13.0,51.0,1.0,False,,,@caoning11
"How can you utilise your people data to make the most of your future planning? We looked at the impact the pandemic had on the way in which organisations leverage their people analytics.

Get inspired with your people data and analytics - LACE Partners https://t.co/USN0D4tzQM",2022-07-11 13:02:59,en,,0.0,0.0,,LACE Partners,"A fundamentally different HR Consultancy and leading UK boutique consultancy for HR transformation, technology, change and adoption. #TeamLACE",6331.0,3043.0,913.0,997.0,185.0,False,,,@LACEPartners
The One Thing People Analytics Teams Often Get Wrong https://t.co/R9TOm9bWXo #HR #podcasts,2022-07-11 12:59:06,en,,0.0,0.0,,HRpodcasters,The directory of #HR & #Recruiting podcasts. Created by @chrisrussell of @RecTechMedia. Subscribe to the daily email to get notified of new episodes.,20838.0,40.0,385.0,512.0,5.0,False,,,@HRpodcasters
"RT @ETHrWorld: In what appears to be similar endeavour, people analytics researchers at Microsoft -- Dawn Klinghoffer and Elizabeth McCune…",2022-07-11 11:44:34,en,,0.0,1.0,,Ashok Kumar,I am a farmer,2387.0,2141.0,1307.0,414.0,1.0,False,,,@AshokKu81681623
"In what appears to be similar endeavour, people analytics researchers at Microsoft -- Dawn Klinghoffer and Elizabeth McCune -- set on the task of measuring what the company calls ""employee thriving"". 

#employeehappiness #employeeexperience 

https://t.co/hWiK4T3Iuk",2022-07-11 11:44:02,en,,1.0,1.0,,ET HRWorld,"ET HR World, an @EconomicTimes Initiative is the first of its kind HR community which is exclusively crafted for the HR leaders and by the HR leaders.",15980.0,647.0,947.0,11392.0,28.0,True,,,@ETHrWorld
"As the pandemic continues and many people work hybrid schedules, people analytics researchers at Microsoft realized they needed to move from measuring #employeeengagement to measuring #employeethriving. 

via @HarvardBiz 

https://t.co/X71sp1LeDo",2022-07-11 11:37:17,en,,1.0,0.0,,The OCM Group,We are the go to people for organisational coaching and mentoring; providing high quality coaching and mentoring services to both organisations and individuals,2028.0,26.0,4197.0,3827.0,66.0,False,,,@theocmgroup
RT @Kenjo_hr: Toma #decisiones basadas en #datos 🧐. Con nuestro #software para People Analytics podrás analizar #KPIs avanzados de reclutam…,2022-07-11 11:14:29,es,,0.0,1.0,,José Ramón Maldonado,"Aficiones: Cine, Viajes, Tecnología, Programación, Música y Deporte y no sé si en ese orden...",5820.0,3350.0,2623.0,378.0,29.0,False,,,@ramonTxu03
People Analytics https://t.co/z3BaE69AQ2,2022-07-11 11:13:52,en,,0.0,0.0,,jessica🃏,analytics lead & investor & advisor. always learning = business & innovation. doing #datascience. views are my own.,56675.0,25088.0,12252.0,12453.0,265.0,False,,,@DD_Jessica_
"Toma #decisiones basadas en #datos 🧐. Con nuestro #software para People Analytics podrás analizar #KPIs avanzados de reclutamiento, gestión de personas, operaciones, ¡y más! ✅

Echa un vistazo a nuestra web para ➕ info: https://t.co/3Jyw5Ans4Z https://t.co/i7ivPGCXsj",2022-07-11 10:04:54,es,,1.0,1.0,,Kenjo HR,🔊 Software de RRHH 'todo en uno' para PYMES,242.0,143.0,258.0,150.0,4.0,False,,,@Kenjo_hr
"Last chance to register: Using people analytics to improve the employee experience, with @3nStrategy. Watch live on 12 July, or on demand 

https://t.co/8YUggr3m37 https://t.co/iw2d6jDxVz",2022-07-11 10:00:56,en,,0.0,0.0,,Ciphr HR software,"Ciphr’s online HCM platform, Ciphr Connect, provides integrated HR, payroll, recruitment & learning software that connects you to your people  📩 info@ciphr.com",22446.0,5056.0,1536.0,11282.0,432.0,False,,,@CiphrHRSoftware
"Make the most of your summer in 2022 and gain the latest skills in People Analytics, HR Leadership, Digital HR, Talent Acquisition, and more. 
Click here for a discounted learning opportunity with @AIHR_Academy  ⬇️

https://t.co/XKlhE98zj9",2022-07-11 09:00:00,en,,2.0,0.0,,Asociación Centro de Dirección de RRHH,¿Quieres mantenerte al día de lo último en #RRHH? ¿Te gustaría conocer a otros #profesionales del sector y compartir ‘best practices’? ¡Esta es tu Asociación!,4732.0,2392.0,2739.0,4505.0,131.0,False,,,@asociacionrh
"RT @iwacciii: マッキンゼーによる “People Analytics 5つのステップ”が参考になる

企業はまず1→2へ進むためのデータ基盤構築へ十分に投資する必要があり、3まで進むことでデータドリブンな意思決定を増やすことができる

1. Poor data
2…",2022-07-11 08:58:27,ja,,0.0,59.0,,HRにお役立ちなのRTするよ,青田努（@AotaTsutomu）がHR関連で気になった記事やツイートをRTしていきます。おもに自分のメモ用。,2508.0,30.0,115.0,2174.0,35.0,False,,,@HRRT63332189
"RT @ATCevent: We recently sat down with Natalie Dunlop, Talent Analytics Manager @ Deloitte, to find out everything to do with her role. 👀…",2022-07-11 04:52:07,en,,0.0,2.0,,Jobs via Tweet,One Stop Destination for Job Search on Twitter.,161575.0,127.0,1.0,1169.0,10.0,False,,,@jobsviatweet
"RT @ATCevent: We recently sat down with Natalie Dunlop, Talent Analytics Manager @ Deloitte, to find out everything to do with her role. 👀…",2022-07-11 04:29:33,en,,0.0,2.0,,Mark Smith,"Group Managing Director @people2people in Australia and @FrogRecruitment in New Zealand. Passionate about recruitment, the environment, movies and rugby!",54164.0,1309.0,11028.0,5989.0,98.0,False,,,@p2pMark
"We recently sat down with Natalie Dunlop, Talent Analytics Manager @ Deloitte, to find out everything to do with her role. 👀

Read on and find out! https://t.co/VQwT3ToCdU

#TalentAcquisition #Recruitment #HR #HumanResources #Hiring #peopleanalytics",2022-07-11 04:23:29,en,,0.0,2.0,,ATC Events & Media,"Connecting the TA Community with the latest industry thinking.

Subscribe: https://t.co/YB5jv7wN6P
Register for ATC2022: https://t.co/8LYtk82bsY",11490.0,2690.0,1400.0,2184.0,385.0,False,,,@ATCevent
@lisaownet I'm hosting a People Analytics virtual summit. So I've identified who I want as speakers for it. #GoalChat,2022-07-11 02:38:47,en,,0.0,0.0,@lisaownet,⚒Michele C. Heyward🛠,"Founder @PositiveHireCo Focused on Inclusive Employers for URM in STEM, International Speaker, Best Auntie, @SEEDSPOT Alum 🎙 opinions are mine, #BLACKandSTEM",28354.0,29363.0,2963.0,3531.0,804.0,False,,,@MicheleCHeyward
"What Makes Workers 'Thrive'? Microsoft Study Suggests Shorter Workweeks and Less Collaboration: https://t.co/r8OZxawzuk #slashdot Microsoft describes ""thriving"" at work as being ""energized and empowered to do meaningful work."" So Microsoft's ""people analytics"" chief and its ""cu…",2022-07-11 01:36:32,en,,0.0,0.0,,Jimmy Persson,- -- --- ---- All work and no play makes Jack a dull boy ---- --- -- -,59542.0,13.0,211.0,138.0,9.0,False,,,@Jimbo0o0
RT @martechnetworks: @TwitterSpaces was bugging today😂 could only talk to 4 people. Analytics ar just showing up. Felt like 2 people in the…,2022-07-10 23:55:11,en,,0.0,1.0,,treble8s.888,"nft lover
deploying more capital.....steady lads 💪🏽",1115.0,892.0,1036.0,470.0,17.0,False,,,@treble8s
"PAULO PEIXOTO, Msc. Consultoria clássica ou digital...
Parceiro de Assessment Centers.  
People Analytics, Profile Assessment, Training &amp; Development, Organizational Climate, Performance Evaluation, Organizational Change. Survey Center.
Especialista em RH; MBO &amp; Leadership",2022-07-10 23:49:48,ro,,0.0,0.0,,paulo peixoto,,3715.0,1567.0,510.0,204.0,1.0,False,,,@paulopeixotoabd
"🏙 Company: Productboard (@productboard)

📄 Position: Talent and People Analytics Analyst 

📈 Experience: 3+ years in a data driven role 

📜 Degree requirement: Not required 

🔗 Link to posting: 
https://t.co/a0zjMp6pbH",2022-07-10 21:52:30,en,,7.0,0.0,@RevampedCP,Revamped | Career Strategist,A career resource dedicated to helping people land high-growth careers that fulfill them financially & professionally. 📧: support@revampedbyam.com,4799.0,1621.0,50.0,10320.0,105.0,False,,,@RevampedCP
@TwitterSpaces was bugging today😂 could only talk to 4 people. Analytics ar just showing up. Felt like 2 people in the space before I Rugged It🤦🏿‍♂️ Thanx to the 93 LiVe peeps that tuned in👊🏿#GoodVibeZOnly #goodvibes #spaces #nft https://t.co/WxX8F0C78c https://t.co/Ax5FQMQnfZ,2022-07-10 21:41:06,en,,2.0,1.0,@TwitterSpaces,MarTechNetworks,"Entrepreneur. #NetwerKtoGetWerk..Crypto Mining | NFT | DeFi | NaaS | IoT | Web3 Solutions
Founder Of The Good VibeZ Movement On #twitterspaces #nft #original",349.0,748.0,920.0,971.0,1.0,False,,,@martechnetworks
Constant disruption has shown that #HR must be more data driven in its approach; read 'Introduction to #PeopleAnalytics' by @nadeemrkhan @HRCurator with tools &amp; case studies to develop your skills in 2022. 20% OFF using code AHR20 https://t.co/J950O60shX #HRAnalytics #HCM #HRM https://t.co/psdynhvak4,2022-07-10 19:30:00,en,,2.0,0.0,,HRCurator,"HRCurator is @DaveMillner who curates insights to help HR deliver and future proof their focus.
Ranked #16 HR's Most Influential Thinker 2021 by HR Magazine",179085.0,3197.0,112.0,31701.0,2067.0,False,,,@HRCurator
"""People analytics provider Visier found that resignation rates among managers went from 3.8 percent in the first half of 2021 to 5 percent in the first half of 2022.""

https://t.co/ijG4IScOVS",2022-07-10 18:34:44,en,,2.0,0.0,,Francis Chen,"💻 Interaction designer, 3D art, and animator🕺 | email: fdchen@fdcchen.com",42906.0,94392.0,5003.0,3377.0,104.0,False,,,@fncischen
RT://People Analytics: i vantaggi di gestire le risorse umane sfruttando i big data -  #HR #peopleanalytics #analytics #PMI #management #culturaaziendale https://t.co/cQ1mbCYnRS,2022-07-10 15:44:33,it,,0.0,0.0,,Business Community,Il Magazine per manager e imprenditori più letto d'Italia,409788.0,591.0,148.0,1371.0,626.0,False,,,@bizcommunityit
"""Good people analytics teams have been more focused around employees &amp; understanding how employees are feeling ... and then are building that into their approach to hybrid work."" https://t.co/QwJRleqfdB",2022-07-10 14:52:03,en,,0.0,0.0,,Eugene Sepulveda,Entrprnrshp · Equity · Oprtnty · Startups · Phlnthrpy · Politics · Culturati · Entreprns Fnd · Capital Factory · ABIA · Queer · he him él ·  Austin · Cat Spring,24215.0,14589.0,1617.0,4129.0,174.0,False,,,@EugeneAustin
"RT @DeloitteHC: People analytics are helping organizations retain, promote and pay women fairly. Learn more on closing the gender pay gap i…",2022-07-10 14:31:04,en,,0.0,1.0,,Aleksandra,,9162.0,166.0,508.0,149.0,5.0,False,,,@AleksandraWrite
RT @DeloitteHC: Companies that value diversity and inclusion can leverage people analytics to reach their pay equity goal faster. Read our…,2022-07-10 14:30:11,en,,0.0,1.0,,Aleksandra,,9162.0,166.0,508.0,149.0,5.0,False,,,@AleksandraWrite
Live Special from #PeopleAnalytics World 2022: Linking People Analytics to Business Impact https://t.co/CCVFeo1iN6 via @acast,2022-07-10 13:22:33,en,,2.0,0.0,,Paul Thoresen,"At the intersection of Industrial Psychology & Organization Development, seeking to integrate research into practice for smarter workplaces. #TeamEffectiveness",28952.0,86149.0,18278.0,16629.0,962.0,False,,,@surveyguy2
