id_viaje_r,id_taxista_r,fecha_inicio,fecha_fin,duracion,origen_viaje_x,origen_viaje_y,destino_viaje_x,destino_viaje_y,cantidad_pasajeros
215,787,2017-05-04 08:09:35.000,2017-05-04 08:21:34.000,719,-58.406082,-34.622683,-58.3696598,-34.628414,1
216,461,2017-05-04 08:19:11.000,2017-05-04 08:25:58.000,407,-58.496539,-34.580147,-58.4818865,-34.5761551,2
217,399,2017-05-04 08:19:53.000,2017-05-04 08:37:45.000,1072,-58.479236,-34.61544,-58.43267684,-34.60550843,1
218,88,2017-05-04 08:33:11.000,2017-05-04 08:43:38.000,627,-58.4762474,-34.6105222,-58.48589513,-34.59471295,2
219,682,2017-05-04 08:40:30.000,2017-05-04 08:50:37.000,607,-58.422402,-34.607267,-58.39062579,-34.60436892,1
220,211,2017-05-04 08:40:26.000,2017-05-04 08:46:18.000,352,-58.475639,-34.586013,-58.465006,-34.5854392,1
221,717,2017-05-04 08:35:31.000,2017-05-04 08:43:18.000,467,-58.407954,-34.624575,-58.3969941,-34.6071711,1
222,87,2017-05-04 08:38:49.000,2017-05-04 08:51:22.000,753,-58.406903,-34.61277,-58.3725795,-34.6033021,1
223,806,2017-05-04 08:37:58.000,2017-05-04 08:48:01.000,603,-58.412664,-34.585416,-58.4181244,-34.6037326,1
224,228,2017-05-04 09:29:25.000,2017-05-04 09:35:28.000,363,-58.370666,-34.629491,-58.3687846,-34.6156568,1
225,796,2017-05-04 10:31:14.000,2017-05-04 10:58:10.000,1616,-58.497846,-34.579306,-58.3931143,-34.5973614,4
226,459,2017-05-04 11:05:45.000,2017-05-04 11:26:01.000,1216,-58.413976,-34.556685,-58.3717956,-34.6007607,2
227,728,2017-05-04 11:08:58.000,2017-05-04 11:22:57.000,839,-58.41165,-34.592341,-58.4466349,-34.5788487,1
228,42,2017-05-04 11:13:05.000,2017-05-04 11:33:32.000,1227,-58.3726261,-34.5946926,-58.5087939,-34.5412513,1
229,589,2017-05-04 11:30:39.000,2017-05-04 11:54:37.000,1438,-58.361608,-34.626177,-58.4384763,-34.6097896,3
230,471,2017-05-04 11:27:57.000,2017-05-04 11:53:56.000,1559,-58.4066033,-34.6405524,-58.4064692,-34.6404265,1
231,47,2017-05-04 11:59:18.000,2017-05-04 12:03:45.000,267,-58.483119,-34.578448,-58.481136,-34.586514,2
232,238,2017-05-04 12:11:47.000,2017-05-04 12:20:09.000,502,-58.443749,-34.590975,-58.4281165,-34.5930785,1
233,471,2017-05-04 12:35:24.000,2017-05-04 12:41:05.000,341,-58.4058575,-34.6389473,-58.4116472,-34.6393018,1
234,471,2017-05-04 12:41:27.000,2017-05-04 12:43:20.000,113,-58.411088,-34.6383262,-58.4089109,-34.6382943,1
235,195,2017-05-04 13:02:47.000,2017-05-04 13:18:19.000,932,-58.4127436,-34.6165098,-58.386245,-34.5993036,1
236,344,2017-05-04 13:09:21.000,2017-05-04 13:24:36.000,915,-58.371075,-34.648451,-58.4044461,-34.6368496,2
237,669,2017-05-04 13:29:18.000,2017-05-04 13:46:56.000,1058,-58.506852,-34.586532,-58.4642961,-34.6109117,1
238,423,2017-05-04 14:21:17.000,2017-05-04 14:32:51.000,694,-58.5122961,-34.5857869,-58.4797639,-34.5723912,2
239,35,2017-05-04 15:32:40.000,2017-05-04 15:41:04.000,504,-58.3747385,-34.6084746,-58.3877824,-34.601714,1
240,86,2017-05-04 16:03:03.000,2017-05-04 16:12:47.000,584,-58.485842,-34.571154,-58.4664654,-34.5679148,1
241,61,2017-05-04 16:31:31.000,2017-05-04 16:49:31.000,1080,-58.441117,-34.56352,-58.3878685,-34.5947399,1
242,775,2017-05-04 16:38:35.000,2017-05-04 16:44:24.000,349,-58.420278,-34.590522,-58.4201616,-34.6020269,2
243,126,2017-05-04 16:44:44.000,2017-05-04 17:08:48.000,1444,-58.464548,-34.607084,-58.40213455,-34.59116276,1
244,38,2017-05-04 16:54:48.000,2017-05-04 16:59:07.000,259,-58.4857939,-34.5795221,-58.4941811,-34.5881591,1
245,362,2017-05-04 16:53:39.000,2017-05-04 17:00:54.000,435,-58.471488,-34.547808,-58.4621076,-34.5596801,2
246,728,2017-05-04 16:57:54.000,2017-05-04 17:08:15.000,621,-58.4389168,-34.5941641,-58.4164528,-34.5885614,1
247,437,2017-05-04 17:40:15.000,2017-05-04 17:59:25.000,1150,-58.387874,-34.594702,-58.44098853,-34.56340049,1
248,542,2017-05-04 18:47:30.000,2017-05-04 19:15:17.000,1667,-58.4077332,-34.6106297,-58.4154459,-34.5555794,2
249,774,2017-05-04 18:50:31.000,2017-05-04 19:01:51.000,680,-58.390789,-34.630516,-58.405312,-34.6112457,1
250,795,2017-05-04 19:07:27.000,2017-05-04 19:17:01.000,574,-58.389507,-34.60149,-58.3883223,-34.6167075,2
251,66,2017-05-04 19:56:32.000,2017-05-04 20:19:31.000,1379,-58.440687,-34.614314,-58.4562719,-34.5607356,2
252,817,2017-05-04 20:04:04.000,2017-05-04 20:18:59.000,895,-58.401234,-34.61761,-58.4609926,-34.6284215,1
253,666,2017-05-04 20:05:46.000,2017-05-04 20:13:18.000,452,-58.374026,-34.595015,-58.3871687,-34.5873123,1
254,627,2017-05-04 20:15:56.000,2017-05-04 20:39:14.000,1398,-58.4478804,-34.5565742,-58.37503,-34.6085627,2
255,236,2017-05-04 20:35:45.000,2017-05-04 21:02:22.000,1597,-58.475937,-34.623539,-58.4106928,-34.5906131,1
256,433,2017-05-04 21:00:47.000,2017-05-04 21:13:26.000,759,-58.445312,-34.568353,-58.4437824,-34.5608426,2
257,257,2017-05-04 21:11:58.000,2017-05-04 21:32:14.000,1216,-58.493765,-34.627885,-58.4918354,-34.5866748,1
258,682,2017-05-04 21:14:17.000,2017-05-04 21:25:31.000,674,-58.469585,-34.558414,-58.48474713,-34.57775059,2
259,411,2017-05-04 21:14:37.000,2017-05-04 21:35:13.000,1236,-58.5203283,-34.6460547,-58.520425,-34.645975,2
260,373,2017-05-04 21:36:23.000,2017-05-04 21:51:16.000,893,-58.404074,-34.593956,-58.4337356,-34.586102,2
261,192,2017-05-04 21:51:20.000,2017-05-04 21:58:22.000,422,-58.411205,-34.591773,-58.3964359,-34.5881761,2
262,487,2017-05-04 21:58:57.000,2017-05-04 22:11:22.000,745,-58.474965,-34.617379,-58.4589483,-34.6361833,1
263,775,2017-05-04 22:27:01.000,2017-05-04 22:46:26.000,1165,-58.426316,-34.583591,-58.4056106,-34.6112669,2
264,668,2017-05-04 22:33:53.000,2017-05-04 22:45:41.000,708,-58.4880691,-34.5975895,-58.4722514,-34.5752837,2
265,603,2017-05-04 22:53:09.000,2017-05-04 22:57:11.000,242,-58.401884,-34.597288,-58.4077745,-34.5909254,1
266,594,2017-05-04 22:50:14.000,2017-05-04 23:07:42.000,1048,-58.413976,-34.556685,-58.40971922,-34.55908304,2
267,373,2017-05-04 22:56:01.000,2017-05-04 23:03:36.000,455,-58.417808,-34.642225,-58.4021593,-34.6365557,1
268,594,2017-05-04 23:12:19.000,2017-05-04 23:23:28.000,669,-58.458016,-34.564294,-58.45470075,-34.58383173,1
269,668,2017-05-04 23:15:45.000,2017-05-04 23:41:02.000,1517,-58.456333,-34.560762,-58.4406712,-34.6143501,1
270,607,2017-05-04 23:24:32.000,2017-05-04 23:49:16.000,1484,-58.417669,-34.591176,-58.3613957,-34.6271085,1
271,502,2017-05-04 23:37:20.000,2017-05-05 00:01:55.000,1475,-58.440016,-34.658296,-58.3951437,-34.6058602,1
272,93,2017-05-04 23:48:16.000,2017-05-05 00:12:31.000,1455,-58.372613,-34.642854,-58.405254,-34.5888941,1
273,576,2017-05-04 23:42:27.000,2017-05-04 23:59:11.000,1004,-58.401234,-34.61761,-58.4093957,-34.5896885,1
274,218,2017-05-05 00:05:16.000,2017-05-05 00:20:51.000,935,-58.404971,-34.586013,-58.3869255,-34.5988146,1
275,94,2017-05-05 00:12:57.000,2017-05-05 00:26:16.000,799,-58.377172,-34.6517291,-58.36141281,-34.62708556,1
276,164,2017-05-05 00:11:35.000,2017-05-05 00:37:08.000,1533,-58.3837238,-34.6039202,-58.4952709,-34.5794875,1
277,509,2017-05-05 00:33:13.000,2017-05-05 00:48:56.000,943,-58.389642,-34.60432,-58.4300617,-34.613085,2
278,625,2017-05-05 00:36:23.000,2017-05-05 01:00:53.000,1470,-58.4381588,-34.5740432,-58.4060531,-34.6225445,1
279,695,2017-05-05 00:38:42.000,2017-05-05 00:59:07.000,1225,-58.432946,-34.57418,-58.47327518,-34.61492549,2
280,594,2017-05-05 03:11:32.000,2017-05-05 03:25:05.000,813,-58.378519,-34.593495,-58.42780629,-34.56802833,3
281,130,2017-05-05 03:51:47.000,2017-05-05 03:56:20.000,273,-58.468453,-34.54884,-58.4767926,-34.5574197,1
282,87,2017-05-05 05:24:41.000,2017-05-05 05:34:43.000,602,-58.391126,-34.606756,-58.4009814,-34.6070516,3
283,258,2017-05-05 05:37:56.000,2017-05-05 05:50:18.000,742,-58.425258,-34.615977,-58.4415125,-34.6061883,1
284,87,2017-05-05 06:16:26.000,2017-05-05 06:37:58.000,1292,-58.432574,-34.59034,-58.4418654,-34.6249931,1
285,167,2017-05-05 06:23:00.000,2017-05-05 06:43:04.000,1204,-58.45665,-34.61738,-58.4642207,-34.692199,1
286,596,2017-05-05 07:11:02.000,2017-05-05 07:17:42.000,400,-58.488613,-34.599696,-58.473367,-34.587807,2
287,79,2017-05-05 07:21:46.000,2017-05-05 07:42:03.000,1217,-58.3796821,-34.6284079,-58.4894729,-34.6763661,1
288,195,2017-05-05 07:42:49.000,2017-05-05 07:58:14.000,925,-58.405179,-34.625761,-58.3800445,-34.6001541,1
289,246,2017-05-05 07:56:37.000,2017-05-05 08:16:30.000,1193,-58.45554,-34.554329,-58.4091244,-34.5945671,1
290,43,2017-05-05 08:18:41.000,2017-05-05 08:40:44.000,1323,-58.4492629,-34.6042998,-58.4531484,-34.5599341,1
291,167,2017-05-05 08:29:20.000,2017-05-05 08:41:31.000,731,-58.388248,-34.616753,-58.3895617,-34.6017318,2
292,87,2017-05-05 08:27:50.000,2017-05-05 08:39:48.000,718,-58.406082,-34.622683,-58.3693713,-34.6281134,1
293,133,2017-05-05 08:27:40.000,2017-05-05 08:47:32.000,1192,-58.511935,-34.585882,-58.4332372,-34.5727741,1
294,547,2017-05-05 08:35:33.000,2017-05-05 08:48:04.000,751,-58.406903,-34.61277,-58.3726502,-34.6031578,1
295,796,2017-05-05 08:44:22.000,2017-05-05 08:49:11.000,289,-58.493989,-34.588175,-58.4846786,-34.579787,1
296,189,2017-05-05 09:15:13.000,2017-05-05 09:36:06.000,1253,-58.486885,-34.595321,-58.4708983,-34.526463,1
297,898,2017-05-05 09:17:31.000,2017-05-05 09:28:24.000,653,-58.447109,-34.57183,-58.4183111,-34.5854375,2
298,5,2017-05-05 09:38:25.000,2017-05-05 09:52:11.000,826,-58.428536,-34.623774,-58.4919192,-34.6361623,1
299,834,2017-05-05 09:50:50.000,2017-05-05 10:04:28.000,818,-58.387578,-34.587202,-58.3675868,-34.5979687,1
300,30,2017-05-05 10:21:19.000,2017-05-05 10:33:53.000,754,-58.447734,-34.625399,-58.4270196,-34.6073068,1
301,56,2017-05-05 10:35:15.000,2017-05-05 10:51:46.000,991,-58.487616,-34.571275,-58.4432766,-34.5958401,1
302,717,2017-05-05 10:41:20.000,2017-05-05 11:01:31.000,1211,-58.4358399,-34.5684694,-58.4334939,-34.6087728,1
303,158,2017-05-05 11:14:34.000,2017-05-05 11:33:16.000,1122,-58.428973,-34.6207847,-58.4030976,-34.594267,1
304,796,2017-05-05 11:45:07.000,2017-05-05 12:04:26.000,1159,-58.524183,-34.614741,-58.4747973,-34.6380886,1
305,205,2017-05-05 12:04:04.000,2017-05-05 12:22:56.000,1132,-58.430403,-34.573808,-58.39257314,-34.59963777,1
306,669,2017-05-05 14:34:22.000,2017-05-05 14:58:32.000,1450,-58.443557,-34.569782,-58.4041409,-34.61387,1
307,770,2017-05-05 15:05:47.000,2017-05-05 15:25:47.000,1200,-58.435066,-34.624491,-58.4055067,-34.5937167,1
308,276,2017-05-05 16:34:41.000,2017-05-05 16:49:29.000,888,-58.455934,-34.605733,-58.4188689,-34.5789117,1
309,327,2017-05-05 17:47:37.000,2017-05-05 18:00:03.000,746,-58.371778,-34.614407,-58.4002155,-34.6097664,1
310,914,2017-05-05 18:01:57.000,2017-05-05 18:17:58.000,961,-58.4560865,-34.5948465,-58.4562377,-34.5607837,2
311,888,2017-05-05 18:01:59.000,2017-05-05 18:32:11.000,1812,-58.399587,-34.637145,-58.4223487,-34.5770197,1
312,92,2017-05-05 18:01:01.000,2017-05-05 18:21:12.000,1211,-58.4125911,-34.6370194,-58.5277446,-34.6352315,1
313,407,2017-05-05 18:05:05.000,2017-05-05 18:23:45.000,1120,-58.4052985,-34.628499,-58.4662611,-34.6822261,1
314,724,2017-05-05 18:29:09.000,2017-05-05 18:44:24.000,915,-58.443692,-34.613907,-58.42390946,-34.5977898,1
315,482,2017-05-05 18:35:33.000,2017-05-05 18:41:05.000,332,-58.4195733,-34.6231617,-58.41961,-34.6230667,1
316,462,2017-05-05 19:25:28.000,2017-05-05 19:51:08.000,1540,-58.491053,-34.607073,-58.420245,-34.6212295,1
317,625,2017-05-05 19:49:17.000,2017-05-05 20:04:29.000,912,-58.472506,-34.575376,-58.4237851,-34.5703575,2
318,594,2017-05-05 20:01:54.000,2017-05-05 20:20:34.000,1120,-58.379405,-34.608993,-58.4432031,-34.6263821,2
319,126,2017-05-05 19:58:40.000,2017-05-05 20:16:08.000,1048,-58.44362,-34.615147,-58.486638,-34.58718,1
320,576,2017-05-05 20:03:00.000,2017-05-05 20:26:42.000,1422,-58.415421,-34.638753,-58.4280397,-34.5900292,1
321,883,2017-05-05 20:26:42.000,2017-05-05 20:43:10.000,988,-58.380689,-34.609001,-58.4138718,-34.5906304,1
322,88,2017-05-05 20:34:33.000,2017-05-05 20:58:12.000,1419,-58.4411,-34.606011,-58.47106205,-34.55826669,2
323,24,2017-05-05 20:37:20.000,2017-05-05 20:54:04.000,1004,-58.385298,-34.606336,-58.4238082,-34.6010445,3
324,806,2017-05-05 20:45:13.000,2017-05-05 20:56:10.000,657,-58.4434208,-34.5818639,-58.4431309,-34.5820599,1
325,588,2017-05-05 20:49:30.000,2017-05-05 20:57:15.000,465,-58.440973,-34.572415,-58.4301815,-34.5675984,2
326,189,2017-05-05 20:47:40.000,2017-05-05 20:56:28.000,528,-58.4397641,-34.5803469,-58.4264225,-34.5860933,2
327,548,2017-05-05 20:56:29.000,2017-05-05 21:18:33.000,1324,-58.5181031,-34.5891793,-58.3654601,-34.6198927,2
328,31,2017-05-05 21:02:23.000,2017-05-05 21:17:02.000,879,-58.4376236,-34.6232697,-58.3915873,-34.6184036,1
329,112,2017-05-05 21:01:54.000,2017-05-05 21:07:12.000,318,-58.405541,-34.616959,-58.4121469,-34.6140144,1
330,781,2017-05-05 21:00:42.000,2017-05-05 21:24:16.000,1414,-58.422402,-34.607267,-58.3645031,-34.6018978,2
331,745,2017-05-05 21:09:56.000,2017-05-05 21:19:09.000,553,-58.421765,-34.594242,-58.4121311,-34.5807566,1
332,446,2017-05-05 21:25:16.000,2017-05-05 21:38:09.000,773,-58.399906,-34.600507,-58.4111443,-34.5854083,1
333,769,2017-05-05 21:24:52.000,2017-05-05 21:34:37.000,585,-58.434303,-34.626248,-58.46405661,-34.62784096,1
334,313,2017-05-05 22:28:03.000,2017-05-05 22:50:29.000,1346,-58.5122961,-34.585631,-58.4441474,-34.6009645,1
335,477,2017-05-05 22:41:31.000,2017-05-05 23:08:30.000,1619,-58.486052,-34.614554,-58.4091226,-34.5980864,1
336,105,2017-05-05 22:42:27.000,2017-05-05 22:52:28.000,601,-58.434347,-34.598116,-58.4325115,-34.5782953,1
337,446,2017-05-05 22:48:18.000,2017-05-05 22:59:34.000,676,-58.3751219,-34.6010164,-58.3953799,-34.6094359,1
338,883,2017-05-05 23:06:37.000,2017-05-05 23:14:47.000,490,-58.474899,-34.579693,-58.4542738,-34.5848307,1
339,580,2017-05-05 23:21:24.000,2017-05-05 23:39:51.000,1107,-58.421699,-34.600551,-58.4522533,-34.5637194,1
340,230,2017-05-05 23:32:36.000,2017-05-05 23:50:42.000,1086,-58.5182756,-34.5955257,-58.4591639,-34.5537704,1
341,42,2017-05-05 23:49:54.000,2017-05-05 23:57:46.000,472,-58.472288,-34.572691,-58.4511728,-34.5805311,1
342,541,2017-05-05 23:53:01.000,2017-05-06 00:01:43.000,522,-58.410687,-34.590614,-58.4257974,-34.588455,1
343,200,2017-05-06 00:02:29.000,2017-05-06 00:27:18.000,1489,-58.441441,-34.552891,-58.3960222,-34.6141605,1
344,548,2017-05-06 00:04:50.000,2017-05-06 00:13:02.000,492,-58.4246033,-34.5858088,-58.4398493,-34.5804236,2
345,420,2017-05-06 00:16:52.000,2017-05-06 00:27:07.000,615,-58.459074,-34.555084,-58.4772127,-34.5432648,1
346,545,2017-05-06 00:22:07.000,2017-05-06 00:36:46.000,879,-58.4303553,-34.6016749,-58.4178485,-34.5940128,2
347,693,2017-05-06 00:19:36.000,2017-05-06 00:27:30.000,474,-58.457427,-34.571746,-58.4690371,-34.5831528,1
348,477,2017-05-06 00:30:35.000,2017-05-06 00:43:16.000,761,-58.371775,-34.647429,-58.3627832,-34.6099122,2
349,295,2017-05-06 00:33:16.000,2017-05-06 00:48:30.000,914,-58.469319,-34.622075,-58.4282395,-34.6003745,1
350,37,2017-05-06 00:38:19.000,2017-05-06 00:55:07.000,1008,-58.420629,-34.600269,-58.4536162,-34.6312428,1
351,258,2017-05-06 00:36:42.000,2017-05-06 00:44:40.000,478,-58.443287,-34.5859932,-58.4716884,-34.574942,1
352,94,2017-05-06 00:44:28.000,2017-05-06 01:09:28.000,1500,-58.3928168,-34.6070035,-58.47902021,-34.6332377,1
353,857,2017-05-06 00:58:02.000,2017-05-06 01:05:25.000,443,-58.468371,-34.605763,-58.4913612,-34.6038446,2
354,664,2017-05-06 01:03:40.000,2017-05-06 01:23:52.000,1212,-58.44591,-34.600364,-58.3932776,-34.5894632,1
355,395,2017-05-06 01:03:43.000,2017-05-06 01:19:36.000,953,-58.4617954,-34.6263156,-58.4691279,-34.5845982,1
356,588,2017-05-06 01:19:14.000,2017-05-06 01:33:13.000,839,-58.457251,-34.607365,-58.456481,-34.5800962,1
357,39,2017-05-06 01:23:53.000,2017-05-06 01:43:22.000,1169,-58.384843,-34.60381,-58.4385029,-34.6169086,2
358,1,2017-05-06 01:41:51.000,2017-05-06 02:00:26.000,1115,-58.474942,-34.58499,-58.4734559,-34.5845317,1
359,409,2017-05-06 01:54:05.000,2017-05-06 02:04:59.000,654,-58.46408,-34.544691,-58.4409473,-34.5539935,1
360,457,2017-05-06 01:53:35.000,2017-05-06 02:22:18.000,1723,-58.500248,-34.610558,-58.3868461,-34.6303306,2
361,398,2017-05-06 01:59:24.000,2017-05-06 02:25:08.000,1544,-58.3872451,-34.6013131,-58.4470779,-34.571695,2
362,181,2017-05-06 01:58:39.000,2017-05-06 02:19:55.000,1276,-58.446888,-34.602418,-58.4857884,-34.6485685,1
363,594,2017-05-06 01:59:01.000,2017-05-06 02:23:48.000,1487,-58.4293297,-34.5882567,-58.3790195,-34.6123816,4
364,609,2017-05-06 02:04:19.000,2017-05-06 02:27:46.000,1407,-58.4359291,-34.6109467,-58.486686,-34.5732856,1
365,105,2017-05-06 02:24:58.000,2017-05-06 02:42:24.000,1046,-58.4873999,-34.5865281,-58.4437365,-34.6151353,1
366,588,2017-05-06 02:22:38.000,2017-05-06 02:32:28.000,590,-58.429168,-34.592177,-58.4486499,-34.6056244,1
367,693,2017-05-06 02:32:43.000,2017-05-06 02:47:24.000,881,-58.410822,-34.594924,-58.4510331,-34.5803974,1
368,822,2017-05-06 02:32:15.000,2017-05-06 02:52:57.000,1242,-58.41885,-34.596902,-58.4538633,-34.5634021,2
369,258,2017-05-06 02:40:40.000,2017-05-06 03:04:15.000,1415,-58.436738,-34.610365,-58.3774998,-34.629853,1
370,660,2017-05-06 02:40:21.000,2017-05-06 02:48:22.000,481,-58.412792,-34.614736,-58.4268347,-34.612259,1
371,437,2017-05-06 02:40:44.000,2017-05-06 03:00:35.000,1191,-58.414009,-34.640973,-58.42350234,-34.5985939,2
372,761,2017-05-06 03:31:04.000,2017-05-06 03:39:33.000,509,-58.430946,-34.58829,-58.4106976,-34.5905925,2
373,554,2017-05-06 03:38:26.000,2017-05-06 03:54:21.000,955,-58.446888,-34.602418,-58.4106511,-34.6205071,1
374,589,2017-05-06 03:59:10.000,2017-05-06 04:15:28.000,978,-58.379657,-34.623888,-58.4013133,-34.5952093,2
375,37,2017-05-06 04:02:36.000,2017-05-06 04:25:38.000,1382,-58.4188071,-34.5927891,-58.3855971,-34.6305246,1
376,115,2017-05-06 04:23:09.000,2017-05-06 04:29:24.000,375,-58.410194,-34.582236,-58.3999013,-34.5749931,1
377,420,2017-05-06 04:42:01.000,2017-05-06 05:15:33.000,2012,-58.438471,-34.587422,-58.3718192,-34.6473903,3
378,523,2017-05-06 04:57:31.000,2017-05-06 05:22:16.000,1485,-58.364493,-34.60202,-58.4225383,-34.6073,1
379,842,2017-05-06 04:55:22.000,2017-05-06 04:59:06.000,224,-58.407666,-34.591281,-58.4062503,-34.5944255,1
380,766,2017-05-06 05:23:38.000,2017-05-06 05:40:13.000,995,-58.476654,-34.631243,-58.5110206,-34.5997383,1
381,803,2017-05-06 05:23:30.000,2017-05-06 05:36:29.000,779,-58.4537217,-34.5518592,-58.4976607,-34.55032176,1
382,523,2017-05-06 05:44:10.000,2017-05-06 05:52:44.000,514,-58.412166,-34.644925,-58.4045833,-34.6279417,1
383,317,2017-05-06 05:46:52.000,2017-05-06 06:06:47.000,1195,-58.412259,-34.609287,-58.4449018,-34.5702348,1
384,766,2017-05-06 07:22:40.000,2017-05-06 07:46:18.000,1418,-58.415171,-34.603809,-58.4068305,-34.5613833,1
385,209,2017-05-06 07:29:06.000,2017-05-06 07:54:03.000,1497,-58.381506,-34.619473,-58.4800066,-34.5445021,1
386,128,2017-05-06 08:18:04.000,2017-05-06 08:26:10.000,486,-58.388248,-34.616753,-58.375004,-34.6091577,1
387,519,2017-05-06 08:21:05.000,2017-05-06 08:29:58.000,533,-58.4654529,-34.5582621,-58.4752214,-34.5401331,1
388,223,2017-05-06 08:31:06.000,2017-05-06 08:41:26.000,620,-58.438743,-34.624755,-58.4429003,-34.6065045,1
389,819,2017-05-06 08:53:09.000,2017-05-06 08:58:23.000,314,-58.405925,-34.600808,-58.4006478,-34.6077698,2
390,34,2017-05-06 08:53:19.000,2017-05-06 08:58:55.000,336,-58.4874891,-34.6128101,-58.4927511,-34.6241553,1
391,359,2017-05-06 09:15:27.000,2017-05-06 09:37:30.000,1323,-58.4493075,-34.6042737,-58.4533099,-34.559977,1
392,682,2017-05-06 09:47:12.000,2017-05-06 10:03:37.000,985,-58.421699,-34.600551,-58.408608,-34.57362558,2
393,758,2017-05-06 09:51:50.000,2017-05-06 10:09:53.000,1083,-58.4009744,-34.6194317,-58.4408168,-34.5981665,1
394,85,2017-05-06 09:57:55.000,2017-05-06 10:05:25.000,450,-58.414009,-34.640973,-58.4311023,-34.6354357,1
395,925,2017-05-06 09:59:00.000,2017-05-06 10:17:18.000,1098,-58.3773503,-34.5916145,-58.4537968,-34.5589382,1
396,819,2017-05-06 10:34:11.000,2017-05-06 10:48:50.000,879,-58.386156,-34.586924,-58.4195267,-34.5539573,2
397,465,2017-05-06 10:54:46.000,2017-05-06 11:04:14.000,568,-58.451095,-34.585446,-58.4393801,-34.5662983,1
398,385,2017-05-06 11:00:13.000,2017-05-06 11:11:45.000,692,-58.426055,-34.60522,-58.44897492,-34.61830458,3
399,215,2017-05-06 11:17:43.000,2017-05-06 11:29:06.000,683,-58.5018551,-34.6564942,-58.4699346,-34.677232,1
400,547,2017-05-06 12:04:32.000,2017-05-06 12:35:05.000,1833,-58.393859,-34.63491,-58.3905727,-34.7083047,1
401,650,2017-05-06 12:06:14.000,2017-05-06 12:19:18.000,784,-58.416371,-34.612089,-58.39655414,-34.59737418,1
402,203,2017-05-06 12:37:40.000,2017-05-06 12:54:53.000,1033,-58.454237,-34.566507,-58.3947803,-34.5894768,2
403,36,2017-05-06 12:39:46.000,2017-05-06 12:46:27.000,401,-58.3802028,-34.6147008,-58.3848133,-34.6123952,3
404,44,2017-05-06 12:51:37.000,2017-05-06 12:58:30.000,413,-58.5056476,-34.5718417,-58.5061575,-34.5852336,2
405,89,2017-05-06 12:57:19.000,2017-05-06 13:05:17.000,478,-58.4775857,-34.6176048,-58.49416,-34.601456,2
406,359,2017-05-06 13:02:19.000,2017-05-06 13:19:32.000,1033,-58.3848381,-34.6120648,-58.4106325,-34.5724438,3
407,806,2017-05-06 13:10:17.000,2017-05-06 13:26:04.000,947,-58.464548,-34.607084,-58.4121556,-34.6040068,3
408,881,2017-05-06 13:16:57.000,2017-05-06 13:34:56.000,1079,-58.4534997,-34.6289964,-58.4120917,-34.6041115,2
409,129,2017-05-06 13:36:46.000,2017-05-06 13:53:07.000,981,-58.3858187,-34.6146045,-58.4128885,-34.5936609,1
410,405,2017-05-06 14:02:32.000,2017-05-06 14:12:03.000,571,-58.3754336,-34.6080931,-58.388335,-34.6166117,1
411,834,2017-05-06 14:01:39.000,2017-05-06 14:13:20.000,701,-58.459111,-34.636636,-58.4749066,-34.6172651,1
